observation_id,species,common_name,iconic_taxon,latitude,longitude,observed_on
211074865,Nannopterum auritum albociliatum,Farallon cormorant,Aves,49.296775742,-123.1389673054,2024-04-28
211075828,Aythya affinis,Lesser Scaup,Aves,49.2963725547,-123.1381271034,2024-04-28
211076255,Anas platyrhynchos,Mallard,Aves,49.2955349028,-123.1467825919,2024-04-28
211076446,Sphaerulina westendorpii,,Fungi,49.0232555,-123.0584278333,2024-04-28
211076535,Semibalanus cariosus,Thatched Barnacle,Animalia,49.2999572754,-123.1203613281,2024-04-28
211077230,Steatoda grossa,False Black Widow,Arachnida,49.2944011748,-123.1378800049,2024-04-28
211077644,Ajuga reptans,carpet bugle,Plantae,49.3138046317,-122.9786374372,2024-04-28
211077883,Euhexomyza schineri,Poplar Twiggall Fly,Insecta,49.0249945,-123.0585528333,2024-04-28
211079439,Lapsana communis,nipplewort,Plantae,49.3136962784,-122.9783283533,2024-04-28
211080127,Mycelis muralis,Wall Lettuce,Plantae,49.313858553,-122.978701143,2024-04-28
211080393,Rubus ursinus,trailing blackberry,Plantae,49.0611202997,-122.6602886,2024-04-28
211080665,Mycelis muralis,Wall Lettuce,Plantae,49.0231638333,-123.0585028333,2024-04-28
211080819,Solidago,goldenrods,Plantae,49.0613924,-122.6617269997,2024-04-28
211081235,Vinca major,greater periwinkle,Plantae,49.023346,-123.057139,2024-04-28
211081606,Rumex,docks and sorrels,Plantae,49.0614828,-122.6618454,2024-04-28
211081646,Calystegia silvatica,large bindweed,Plantae,49.0231028333,-123.0575445,2024-04-28
211081919,Arion ater,Black Slug,Mollusca,49.2407517423,-122.8104263048,2024-04-28
211082021,Verbascum thapsus,great mullein,Plantae,49.0242,-123.0575611667,2024-04-28
211082652,Rosa canina,Dog-rose,Plantae,49.0234971667,-123.0565083333,2024-04-28
211083277,Diplolepis rosae,Mossy Rose Gall Wasp,Insecta,49.0244138333,-123.05715,2024-04-28
211083616,Hemigrapsus oregonensis,Yellow Shore Crab,Animalia,49.2997131348,-123.1217651367,2024-04-28
211083635,Rubus spectabilis,Salmonberry,Plantae,49.240897273,-122.8088532707,2024-04-28
211083748,Camelinodae,,Plantae,49.0615195,-122.6617439,2024-04-28
211087078,Certhia americana,Brown Creeper,Aves,49.2838312736,-122.9710344879,2024-04-28
211087265,Maianthemum stellatum,star-flowered lily-of-the-valley,Plantae,49.0610970997,-122.6601485997,2024-04-28
211088313,Chamaenerion angustifolium,fireweed,Plantae,49.0231638333,-123.0557861667,2024-04-28
211088522,Prunus emarginata,Bitter cherry,Plantae,49.0612566,-122.6587291997,2024-04-28
211088885,Rosa pisocarpa,cluster rose,Plantae,49.022704,-123.055294,2024-04-28
211089338,Cornus nuttallii,Pacific Dogwood,Plantae,49.1686396719,-122.5798232858,2024-04-28
211089630,Ariolimax columbianus,Pacific Banana Slug,Mollusca,49.3054184178,-122.8591035214,2024-04-28
211090081,Dipsacus fullonum,wild teasel,Plantae,49.0219721667,-123.053675,2024-04-28
211092021,Prunus serrulata,Japanese Cherry,Plantae,49.3003234863,-123.1231994629,2024-04-28
211092908,Kalmia microphylla,Western Bog Laurel,Plantae,49.2544466667,-123.1973283333,2024-04-27
211093036,Rhododendron groenlandicum,Bog Labrador Tea,Plantae,49.2544666667,-123.1972966667,2024-04-27
211094559,Polypodium glycyrrhiza,licorice fern,Plantae,49.2992858887,-123.1223983765,2024-04-28
211096290,Columba livia domestica,Feral Pigeon,Aves,49.26518,-123.1247566667,2024-04-28
211096437,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.2652233333,-123.1247633333,2024-04-28
211103392,Camponotus,"Carpenter Ants, Typical Sugar Ants and Allies",Insecta,49.273895359,-123.084405619,2024-04-28
211103396,Erodium cicutarium,Redstem Stork's-bill,Plantae,49.0901407711,-122.8662491359,2024-04-28
211104133,Cardamine flexuosa,wavy bittercress,Plantae,49.30602679,-122.85880739,2024-04-28
211104954,Argentina anserina,common silverweed,Plantae,49.0219416667,-123.0538805,2024-04-28
211105581,Betula pendula,silver birch,Plantae,49.02185,-123.0538416667,2024-04-28
211105625,Branta canadensis,Canada Goose,Aves,49.2939675744,-123.1404113397,2024-04-28
211106464,Ribes divaricatum,spreading gooseberry,Plantae,49.0219111667,-123.0539861667,2024-04-28
211106707,Scarabaeidae,Scarabs,Insecta,49.0854187012,-123.0473022461,2024-04-28
211107453,Colaptes auratus cafer,Northern Red-shafted Flicker,Aves,49.2942140033,-123.1390799582,2024-04-28
211107707,Chaenomeles,Flowering quinces,Plantae,49.1745719183,-122.6837775224,2024-04-27
211110027,Cumminsiella mirabilissima,mahonia rust,Fungi,49.0219416667,-123.0539721667,2024-04-28
211111400,Berberis aquifolium,Oregon grape,Plantae,49.0219111667,-123.0539695,2024-04-28
211112050,Daphne laureola,Spurge-laurel,Plantae,49.0221861667,-123.0539083333,2024-04-28
211112708,Bolbitius titubans,yellow fieldcap,Fungi,49.0222471667,-123.0539361667,2024-04-28
211112971,Populus trichocarpa,black cottonwood,Plantae,49.0990293739,-122.6471964637,2024-04-27
211113152,Brochymena affinis,,Insecta,49.2073192288,-122.7685460208,2024-04-28
211113286,Spiraea douglasii,Rose Spirea,Plantae,49.023039,-123.05419,2024-04-28
211113618,Hedera helix,common ivy,Plantae,49.2972412109,-123.1259078979,2024-04-28
211113683,Setophaga coronata,Yellow-rumped Warbler,Aves,49.2764383333,-123.2322616667,2024-04-28
211113715,Liliopsida,Monocots,Plantae,49.0447294912,-122.6747009691,2024-04-27
211113825,Aechmophorus occidentalis,Western Grebe,Aves,49.3158558053,-123.2008931413,2024-04-28
211114003,Turdus migratorius,American Robin,Aves,49.1802941558,-122.7591380405,2024-04-27
211114643,Geum macrophyllum,Large-leaved Avens,Plantae,49.1606022376,-122.6014677791,2024-04-27
211114703,Sorbus,Rowans and Mountain Ashes,Plantae,49.3291473997,-123.01366,2024-04-28
211115481,Guepiniopsis alpina,alpine jelly cone,Fungi,49.2381888889,-123.1551861111,2024-04-28
211115718,Betula occidentalis,water birch,Plantae,49.0232861667,-123.0545805,2024-04-28
211115860,Lonicera involucrata,twinberry honeysuckle,Plantae,49.1918862706,-122.6320827396,2024-04-27
211116531,Matricaria discoidea,pineapple-weed,Plantae,49.0237111667,-123.0547528333,2024-04-28
211117484,Phanacis hypochoeridis,Catsear Gall Wasp,Insecta,49.0238638333,-123.0549,2024-04-28
211117499,Araneae,Spiders,Arachnida,49.2445666667,-123.1487,2024-04-28
211117965,Fraxinus angustifolia,Narrow-leaved Ash,Plantae,49.2440518138,-123.148249425,2024-04-28
211118015,Hypochaeris radicata,Common Cat's-ear,Plantae,49.023092,-123.055089,2024-04-28
211118207,Alnus rubra,Red Alder,Plantae,49.27789924,-123.22436494,2024-04-28
211118599,Haliaeetus leucocephalus,Bald Eagle,Aves,49.0242611667,-123.0547583333,2024-04-28
211118859,Rubus spectabilis,Salmonberry,Plantae,49.2778698,-123.22435579,2024-04-28
211119540,Haliaeetus leucocephalus,Bald Eagle,Aves,49.1101,-123.1302861667,2024-04-28
211120312,Fucus distichus,Rockweed,Chromista,49.27813385,-123.22443436,2024-04-28
211120495,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.1856383333,-122.8519216667,2024-04-28
211120911,Sambucus racemosa,red-berried elder,Plantae,49.2963256836,-123.1332931519,2024-04-28
211121177,Arion subfuscus,Western Dusky Slug,Mollusca,49.217628208,-122.9066237995,2024-04-28
211121390,Pinus contorta,lodgepole pine,Plantae,49.3767138889,-123.416775,2024-04-28
211121490,Ophyiulus,,Animalia,49.2176645436,-122.9067869951,2024-04-28
211121622,Eupithecia graefii,Graef’s Pug,Insecta,49.3968944444,-123.3607222222,2024-04-28
211121761,Melanolophia imitata,Western Carpet,Insecta,49.396875,-123.3607305556,2024-04-28
211121854,Chironomidae,Non-biting Midges,Insecta,49.2176185269,-122.9065337778,2024-04-28
211121914,Behrensia conchiformis,,Insecta,49.396875,-123.3607305556,2024-04-28
211122041,Dichodontium pellucidum,transparent fork-moss,Plantae,49.3761916667,-123.4174166667,2024-04-28
211122056,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.1225585938,-122.5670700073,2024-04-28
211122153,Chironomidae,Non-biting Midges,Insecta,49.2176672258,-122.9065481109,2024-04-28
211122301,Animalia,Animals,Animalia,49.3761916667,-123.4174166667,2024-04-28
211122478,Adiantum aleuticum,western maidenhair fern,Plantae,49.3761916667,-123.4174166667,2024-04-28
211122506,Hedera helix,common ivy,Plantae,49.3167518406,-122.97241034,2024-04-28
211122587,Lasius,,Insecta,49.2175717916,-122.9063980244,2024-04-28
211122608,Rubus spectabilis,Salmonberry,Plantae,49.3761916667,-123.4174166667,2024-04-28
211122757,Montia parvifolia,Small-leaved Blinks,Plantae,49.3764638889,-123.4170166667,2024-04-28
211122761,Parthenocissus quinquefolia,Virginia creeper,Plantae,49.2216069997,-122.995834,2024-04-28
211122950,Bryophyta,Mosses,Plantae,49.2423694444,-123.14815,2024-04-28
211123023,Erythranthe alsinoides,wingstem monkeyflower,Plantae,49.3768694444,-123.4164333333,2024-04-28
211123162,Veronica officinalis,heath speedwell,Plantae,49.3767666667,-123.4164583333,2024-04-28
211123172,Phlyctis argena,Whitewash Lichen,Fungi,49.1224060059,-122.5672454834,2024-04-28
211123329,Geranium macrorrhizum,Rock Crane's-bill,Plantae,49.3751555556,-123.3489027778,2024-04-28
211123358,Lysichiton americanus,western skunk cabbage,Plantae,49.2176115485,-122.9056767727,2024-04-28
211123417,Boeremia hedericola,,Fungi,49.2174882403,-122.9062438378,2024-04-28
211123429,Adiantum aleuticum,western maidenhair fern,Plantae,49.3737888889,-123.3466666667,2024-04-28
211123465,Forficula dentata,Western Earwig,Insecta,49.2172051315,-122.9058540893,2024-04-28
211123558,Bryophyta,Mosses,Plantae,49.2423555556,-123.1481805556,2024-04-28
211123568,Cortinariaceae,,Fungi,49.3741916667,-123.3461638889,2024-04-28
211123665,Rhyparochromus vulgaris,bright-spotted groundbug,Insecta,49.2172054667,-122.9058533349,2024-04-28
211123735,Prunus laurocerasus,Cherry laurel,Plantae,49.2997436523,-123.1308288574,2024-04-28
211123774,Phlyctis argena,Whitewash Lichen,Fungi,49.1231994629,-122.5661010742,2024-04-28
211123791,Bryophyta,Mosses,Plantae,49.3737888889,-123.3466666667,2024-04-28
211123838,Sisymbrium,Hedgemustards,Plantae,49.14225088,-123.18134873,2024-04-28
211123840,Opiliones,Harvestmen,Arachnida,49.2171996832,-122.9058569391,2024-04-28
211124029,Pseudisothecium,,Plantae,49.3738861111,-123.3470111111,2024-04-28
211124098,Eupodidae,,Arachnida,49.2172046705,-122.9058809952,2024-04-28
211124136,Equisetum arvense,field horsetail,Plantae,49.14247697,-123.18149632,2024-04-28
211124186,Lamium galeobdolon,yellow archangel,Plantae,49.3166933349,-122.9725883716,2024-04-28
211124248,Aves,Birds,Aves,49.272075,-123.1400305556,2024-04-28
211124256,Polytrichastrum alpinum,Alpine Haircap Moss,Plantae,49.3737833333,-123.3487305556,2024-04-28
211124287,Lactuca,wild lettuces,Plantae,49.1426378,-123.18132956,2024-04-28
211124309,Lachnum virgineum,stalked hairy fairy cup,Fungi,49.2172017368,-122.9058751279,2024-04-28
211124451,Rhododendron macrophyllum,Pacific rhododendron,Plantae,49.2989807129,-123.1313781738,2024-04-28
211124475,Trametes ochracea,Ochre Bracket,Fungi,49.2161713914,-122.9044298363,2024-04-28
211124562,Ulmus minor,Field Elm,Plantae,49.2423775637,-123.1481002271,2024-04-28
211124565,Lichenomphalia ericetorum,Lichen Agaric,Fungi,49.3735694444,-123.3485361111,2024-04-28
211124596,Cladonia macilenta,Lipstick Powderhorn,Fungi,49.2751392099,-122.8831644913,2024-04-28
211124626,Hedera helix,common ivy,Plantae,49.14283784,-123.18121738,2024-04-28
211124636,Ulva intestinalis,Gutweed,Plantae,49.27808962,-123.22461438,2024-04-28
211124745,Pieris japonica,Japanese andromeda,Plantae,49.2997436523,-123.1307830811,2024-04-28
211124746,Bryophyta,Mosses,Plantae,49.3735861111,-123.3485222222,2024-04-28
211124772,Rheum rhabarbarum,Rhubarb,Plantae,49.14329077,-123.1814644,2024-04-28
211124826,Mytilus trossulus,Northern Bay Mussel,Mollusca,49.27805253,-123.22469093,2024-04-28
211124864,Fucus distichus,Rockweed,Chromista,49.27806859,-123.22461354,2024-04-28
211124899,Ozyptila praticola,Eurasian Leaflitter Crab Spider,Arachnida,49.2161390791,-122.9044818041,2024-04-28
211125002,Rhytidiadelphus loreus,Lanky Moss,Plantae,49.373975,-123.3487055556,2024-04-28
211125061,Lamium purpureum,red deadnettle,Plantae,49.14332773,-123.18151559,2024-04-28
211125171,Plagiomnium insigne,Badge Moss,Plantae,49.3739333333,-123.3482444444,2024-04-28
211125201,Galium aparine,catchweed bedstraw,Plantae,49.14341335,-123.18151413,2024-04-28
211125278,Polytrichastrum alpinum,Alpine Haircap Moss,Plantae,49.3735388889,-123.3486027778,2024-04-28
211125410,Poa pratensis,Smooth Meadow-grass,Plantae,49.14346048,-123.18149381,2024-04-28
211125447,Poduromorpha,Plump Springtails,Animalia,49.2163557291,-122.9038791573,2024-04-28
211125478,Bombus flavifrons,Yellow-fronted Bumble Bee,Insecta,49.2751812086,-122.8831859489,2024-04-26
211125639,Hyacinthoides non-scripta,bluebell,Plantae,49.14373669,-123.18145117,2024-04-28
211125710,Rubus spectabilis,Salmonberry,Plantae,49.25547765,-122.91000811,2024-04-28
211125820,Trifolium dubium,Lesser hop trefoil,Plantae,49.14381792,-123.18147077,2024-04-28
211125894,Narcissus,daffodils,Plantae,49.122467041,-122.5667953491,2024-04-28
211125926,Mollisia cinerea,common grey disco,Fungi,49.2161627735,-122.9044792061,2024-04-28
211125974,Pentidotea wosnesenskii,Rockweed isopod,Animalia,49.27808785,-123.22463938,2024-04-28
211125992,Veronica serpyllifolia,thyme-leaved speedwell,Plantae,49.14374115,-123.18147389,2024-04-28
211126281,Solanum dulcamara,bittersweet nightshade,Plantae,49.14425011,-123.18158523,2024-04-28
211126345,Prunus laurocerasus,Cherry laurel,Plantae,49.25554648,-122.90999568,2024-04-28
211126743,Bellis perennis,Lawn daisy,Plantae,49.14703496,-123.1814993,2024-04-28
211126891,Columba livia domestica,Feral Pigeon,Aves,49.14802179,-123.18134773,2024-04-28
211126988,Arion hortensis,Garden Arion,Mollusca,49.2717837691,-123.1355403228,2024-04-28
211127053,Homalothecium fulgescens,tree mat homalothecium moss,Plantae,49.14665324,-123.18108958,2024-04-28
211127144,Polydesmidae,,Animalia,49.216143312,-122.9045177625,2024-04-28
211127273,Fagus sylvatica,European beech,Plantae,49.242312116,-123.1471503899,2024-04-28
211127358,Imshaugia aleurites,Salted Starburst Lichen,Fungi,49.14660046,-123.18115124,2024-04-28
211127513,Didymodon,,Plantae,49.14647242,-123.18129567,2024-04-28
211127618,Candelaria pacifica,Pacific Candleflame Lichen,Fungi,49.14653258,-123.18116188,2024-04-28
211127669,Berberis aquifolium,Oregon grape,Plantae,49.2793366667,-122.9066916667,2024-04-28
211127708,Laburnum anagyroides,Common Laburnum,Plantae,49.2134961203,-123.036442232,2024-04-28
211127714,Metasequoia glyptostroboides,dawn redwood,Plantae,49.2967834473,-123.1313476563,2024-04-28
211127765,Isotomurus,,Animalia,49.2160897935,-122.9043677264,2024-04-28
211127960,Phlyctis argena,Whitewash Lichen,Fungi,49.14656398,-123.18115872,2024-04-28
211128200,Araneoidea,Orbweavers and Allies,Arachnida,49.2161021987,-122.9043622782,2024-04-28
211128258,Cardamine hirsuta,hairy bittercress,Plantae,49.14575327,-123.18115737,2024-04-28
211128292,Rubus spectabilis,Salmonberry,Plantae,49.2917347244,-123.0013789829,2024-04-28
211128450,Erodium cicutarium,Redstem Stork's-bill,Plantae,49.1457594,-123.18121942,2024-04-28
211128474,Camellia japonica,Japanese camellia,Plantae,49.2980041504,-123.1329345703,2024-04-28
211128543,Geum,avens,Plantae,49.2995702458,-123.0632238836,2024-04-28
211128747,Montia fontana,blinks,Plantae,49.14508619,-123.18099181,2024-04-28
211128771,Anas platyrhynchos,Mallard,Aves,49.3347849,-123.1060485997,2024-04-28
211129002,Prunus lusitanica,Portuguese laurel,Plantae,49.25520789,-122.90985132,2024-04-28
211129126,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.3347751,-123.1062141,2024-04-28
211129130,Onygena,,Fungi,49.2161662365,-122.904253062,2024-04-28
211129247,Guepiniopsis alpina,alpine jelly cone,Fungi,49.14402724,-123.18164601,2024-04-28
211129587,Hydrangea quercifolia,oakleaf hydrangea,Plantae,49.2944335938,-123.1312026978,2024-04-28
211129603,Circinaria contorta,Chiseled Sunken Disk Lichen,Fungi,49.14279834,-123.18149394,2024-04-28
211129661,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,49.3345760997,-123.1064954997,2024-04-28
211129684,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.2714361111,-123.1104916667,2024-04-28
211129702,Otiorhynchus singularis,Clay-coloured Weevil,Insecta,49.2159738718,-122.9042379745,2024-04-28
211129862,Echinops,Globe thistles,Plantae,49.2420779044,-123.1469887868,2024-04-28
211129931,Oniscus asellus,Common Shiny Woodlouse,Animalia,49.3341475,-123.1061921,2024-04-28
211130155,Lysimachia latifolia,Western Starflower,Plantae,49.0131972222,-122.6884083333,2024-04-28
211130366,Entomobrya,,Animalia,49.2160461657,-122.9042228033,2024-04-28
211130430,Euphorbia epithymoides,Cushion Spurge,Plantae,49.2421011067,-123.1469740346,2024-04-28
211130470,Glechoma hederacea,ground-ivy,Plantae,49.1222839355,-122.5664978027,2024-04-28
211130878,Entomobrya nivalis,Cosmopolitan Springtail,Animalia,49.21525838,-122.9032731772,2024-04-28
211130957,Hemigrapsus oregonensis,Yellow Shore Crab,Animalia,49.27809963,-123.22453455,2024-04-28
211131109,Sturnus vulgaris,European Starling,Aves,49.2142347973,-122.9055743238,2024-04-28
211131245,Calypte anna,Anna's Hummingbird,Aves,49.2142275861,-122.9055681826,2024-04-28
211131385,Steatoda,False Widow Spiders,Arachnida,49.3691402146,-122.6874613061,2024-04-28
211131391,Nebria brevicollis,European Gazelle Beetle,Insecta,49.2149245833,-122.9072941003,2024-04-28
211131631,Phytomyza ilicis,European Holly Leafminer,Insecta,49.25610984,-122.91024609,2024-04-28
211131937,Oligochaeta,Earthworms and Allies,Animalia,49.2149434006,-122.907378506,2024-04-28
211132010,Juglans regia,Persian walnut,Plantae,49.2407225196,-123.1541995704,2024-04-28
211132322,Pterygota,Winged and Once-winged Insects,Insecta,49.2152088555,-122.9075704516,2024-04-28
211132327,Tulipa,tulips,Plantae,49.268168821,-123.2578781807,2024-04-28
211132427,Rhododendron macrophyllum,Pacific rhododendron,Plantae,49.1222839355,-122.5655670166,2024-04-28
211132499,Maianthemum dilatatum,Western Lily of the Valley,Plantae,49.3343547997,-123.1066732,2024-04-28
211132531,Nematocera,Nematoceran Flies,Insecta,49.2313918929,-122.7228248614,2024-04-28
211132743,Trillium ovatum,Pacific trillium,Plantae,49.0133694444,-122.6882527778,2024-04-28
